Timestamps,District,count,yhat
2020-01-01 00:00:00,025,4,1.181653935139515
2020-01-01 00:00:00,020,2,0.02352985623846715
2020-01-01 00:00:00,019,5,0.7821016641224583
2020-01-01 00:00:00,024,1,1.090564264100316
2020-01-01 00:00:00,024,1,1.216517970903177
2020-01-01 00:00:00,019,5,1.1982658376416233
2020-01-01 00:00:00,019,5,0.5146120791730731
2020-01-01 00:00:00,020,2,0.07588071756977954
2020-01-01 00:00:00,020,2,0.02414714570636667
2020-01-01 00:00:00,019,5,0.37329890149271616
2020-01-01 00:00:00,019,5,0.235822013554003
2020-01-01 00:00:00,019,5,0.09663897792159659
2020-01-01 00:00:00,002,1,1.6340322103099236
2020-01-01 00:00:00,019,5,0.27776449119540025
2020-01-01 00:00:00,019,5,0.6239027607590284
2020-01-01 00:00:00,019,5,1.0726450522220752
2020-01-01 00:00:00,019,5,1.4465679859427025
2020-01-01 00:00:00,019,5,1.2046726847441116
2020-01-01 00:00:00,019,5,1.1540650925948928
2020-01-01 00:00:00,019,5,1.829108083501286
2020-01-01 00:00:00,019,5,1.2743516842861453
2020-01-01 00:00:00,019,5,1.3186612555296904
2020-01-01 00:00:00,019,5,1.4772686687088958
2020-01-01 00:00:00,019,5,1.468517598286566
2020-01-01 00:00:00,019,5,1.6524777899664138
2020-01-01 00:00:00,019,5,1.6611448856263298
2020-01-01 00:00:00,019,5,1.6318456024991272
2020-01-01 00:00:00,019,5,1.425998153929569
2020-01-01 00:00:00,019,5,1.1748828406614442
2020-01-01 00:00:00,019,5,1.0842218767127392
2020-01-01 00:00:00,024,1,1.1971814371617358
2020-01-01 00:00:00,024,1,1.1098842827621627
2020-01-01 00:00:00,020,2,0.022729839486592462
2020-01-01 00:00:00,024,1,1.1634313053875291
2020-01-01 00:00:00,025,4,0.7877524109622556
2020-01-01 00:00:00,025,4,0.29285573858395253
2020-01-01 00:00:00,012,2,1.3551563571066723
2020-01-01 00:00:00,012,2,0.9204950973600532
2020-01-01 00:00:00,020,2,0.3307405868477584
2020-01-01 00:00:00,004,3,1.3523014079770626
2020-01-01 00:00:00,004,3,1.7082283687344635
2020-01-01 00:00:00,004,3,1.691323916818515
2020-01-01 00:00:00,004,3,1.7956501624671244
2020-01-01 00:00:00,004,3,1.9060831593687713
2020-01-01 00:00:00,004,3,1.9649235631215394
2020-01-01 00:00:00,004,3,1.9771109711212151
2020-01-01 00:00:00,004,3,1.9942997355331968
2020-01-01 00:00:00,004,3,1.967323967501219
2020-01-01 00:00:00,004,3,1.7113676181780466
